CMPD_CHEMBLID,exp,smiles,inchi,selfies,iupac_name,exp_cat,target_2,target_5
CHEMBL267744,-0.84,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,"InChI=1S/C13H8Cl2O4S/c14-11-7(13(18)9-2-1-5-20-9)3-4-8(12(11)15)19-6-10(16)17/h1-5H,6H2,(H,16,17)",[O][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][Branch1][C][Cl][=C][Ring1][=C][Cl],"2-[2,3-dichloro-4-(thiophene-2-carbonyl)phenoxy]acetic acid",very small,0,0
CHEMBL1201016,1.7,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,"InChI=1S/C21H27N5O9S2/c1-9(2)33-21(30)35-10(3)34-19(29)15-11(6-31-4)7-36-18-14(17(28)26(15)18)24-16(27)13(25-32-5)12-8-37-20(22)23-12/h8-10,14,18H,6-7H2,1-5H3,(H2,22,23)(H,24,27)/b25-13-/t10?,14-,18-/m1/s1",[C][O][C][C][=C][Branch2][Ring2][#Branch1][N][C@H1][Branch1][Branch1][S][C][Ring1][=Branch1][C@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][\C][=Branch1][Ring2][=N][/O][C][\C][=C][S][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][Ring1][=O][C][=Branch1][C][=O][O][C][Branch1][C][C][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C],"1-propan-2-yloxycarbonyloxyethyl (6r,7r)-7-[[(2z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(methoxymethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",medium,0,1
CHEMBL932,3.97,OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,"InChI=1S/C24H40N8O4/c33-15-11-31(12-16-34)23-26-20-19(21(27-23)29-7-3-1-4-8-29)25-24(32(13-17-35)14-18-36)28-22(20)30-9-5-2-6-10-30/h33-36H,1-18H2",[O][C][C][N][Branch1][Ring2][C][C][O][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][N][=C][Branch2][Ring1][Ring2][N][=C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][Ring1][N][=N][Ring2][Ring1][=Branch1][N][Branch1][Ring2][C][C][O][C][C][O],"2-[[2-(bis(2-hydroxyethyl)amino)-4,8-di(piperidin-1-yl)pyrimido[6,5-e]pyrimidin-6-yl]-(2-hydroxyethyl)amino]ethanol",very large,1,4
CHEMBL1123,3.72,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,"InChI=1S/C19H35NO2/c1-3-20(4-2)15-16-22-18(21)19(13-9-6-10-14-19)17-11-7-5-8-12-17/h17H,3-16H2,1-2H3",[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1],2-diethylaminoethyl 1-cyclohexylcyclohexane-1-carboxylate,very large,1,4
CHEMBL73189,2.7,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,"InChI=1S/C18H14ClN5/c1-12-17(24-10-3-2-7-16(24)21-12)15-8-9-20-18(23-15)22-14-6-4-5-13(19)11-14/h2-11H,1H3,(H,20,22,23)",[C][C][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][=Ring1][=Branch2][C][=C][C][=N][C][Branch1][=N][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=N][Ring1][=C],"n-(3-chlorophenyl)-4-(2-methylimidazo[3,2-a]pyridin-3-yl)pyrimidin-2-amine",large,1,3
CHEMBL186526,2.65,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2,"InChI=1S/C23H23N3O3/c1-15-7-10-18(24-23(29)17-5-4-6-19(13-17)26(2)3)14-21(15)25-22(28)16-8-11-20(27)12-9-16/h4-14,27H,1-3H3,(H,24,29)(H,25,28)",[C][N][Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=C][Ring1][P],3-dimethylamino-n-[3-[(4-hydroxybenzoyl)amino]-4-methylphenyl]benzamide,large,1,3
CHEMBL31815,3.7,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,"InChI=1S/C18H16N4O/c1-3-17(23)21-14-7-8-16-15(10-14)18(20-11-19-16)22-13-6-4-5-12(2)9-13/h3-11H,1H2,2H3,(H,21,23)(H,19,20,22)",[C][C][=C][C][=C][C][Branch2][Ring1][=Branch2][N][C][=N][C][=N][C][=C][C][=C][Branch1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Ring1][#C][Ring1][O][=C][Ring2][Ring1][=Branch1],n-[4-[(3-methylphenyl)amino]quinazolin-6-yl]prop-2-enamide,very large,1,4
CHEMBL502,2.41,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,"InChI=1S/C24H29NO3/c1-27-22-14-19-13-20(24(26)21(19)15-23(22)28-2)12-17-8-10-25(11-9-17)16-18-6-4-3-5-7-18/h3-7,14-15,17,20H,8-13,16H2,1-2H3",[C][O][C][=C][C][C][C][Branch2][Ring1][Branch1][C][C][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][=Branch1][C][=O][C][=Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2][O][C],"5,6-dimethoxy-2-[[1-(phenylmethyl)piperidin-4-yl]methyl]-2,3-dihydroinden-1-one",large,1,2
CHEMBL1287853,2.11,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,"InChI=1S/C27H36N6O3S/c1-20-19-28-26(30-21-10-12-23(13-11-21)36-17-16-33-14-5-6-15-33)31-25(20)29-22-8-7-9-24(18-22)37(34,35)32-27(2,3)4/h7-13,18-19,32H,5-6,14-17H2,1-4H3,(H2,28,29,30,31)",[C][C][=C][N][=C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][O][O][C][C][N][C][C][C][C][Ring1][Branch1][C][=C][Ring1][=C][N][=C][Ring2][Ring1][Branch1][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C],n-tert-butyl-3-[[5-methyl-2-[[4-(2-pyrrolidin-1-ylethoxy)phenyl]amino]pyrimidin-4-yl]amino]benzenesulfonamide,large,0,2
CHEMBL247471,3.1,C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O,"InChI=1S/C24H21ClF3NO4S/c1-15(21-11-7-18(26)13-16(21)3-2-4-24(30)31)29(23-14-19(27)8-12-22(23)28)34(32,33)20-9-5-17(25)6-10-20/h5-15H,2-4H2,1H3,(H,30,31)/t15-/m1/s1",[C][C@@H1][Branch2][Ring2][C][N][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][C][C][=Branch1][C][=O][O],"4-[2-[(1r)-1-[(4-chlorophenyl)sulfonyl-(2,5-difluorophenyl)amino]ethyl]-5-fluorophenyl]butanoic acid",large,1,3
CHEMBL1699517,1.07,Cc1nc(CS(=O)(=O)c2ccccc2)cc(n1)N3CCOCC3,"InChI=1S/C16H19N3O3S/c1-13-17-14(11-16(18-13)19-7-9-22-10-8-19)12-23(20,21)15-5-3-2-4-6-15/h2-6,11H,7-10,12H2,1H3",[C][C][=N][C][Branch1][P][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=Branch1][Ring2][=N][Ring1][S][N][C][C][O][C][C][Ring1][=Branch1],2-methyl-4-morpholin-4-yl-6-(phenylsulfonylmethyl)pyrimidine,medium,0,1
CHEMBL23,1.99,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,"InChI=1S/C22H26N2O4S/c1-15(25)28-20-21(16-9-11-17(27-4)12-10-16)29-19-8-6-5-7-18(19)24(22(20)26)14-13-23(2)3/h5-12,20-21H,13-14H2,1-4H3/t20-,21+/m1/s1",[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C@@H1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][Branch2][C][C][N][Branch1][C][C][C][C][=Branch1][C][=O][C@@H1][Ring1][P][O][C][=Branch1][C][=O][C],"[(2s,3s)-5-(2-dimethylaminoethyl)-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-3-yl] acetate",medium,0,2
CHEMBL168634,0.05,Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,"InChI=1S/C14H13BN2O3S/c1-11-6-8-13(9-7-11)21(19,20)17-15(18)14-5-3-2-4-12(14)10-16-17/h2-10,18H,1H3",[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][B][Ring1][#Branch2][O],"1-hydroxy-2-(4-methylphenyl)sulfonyl-2,3,1-benzodiazaborinine",small,0,0
CHEMBL260374,2.3,S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3,"InChI=1S/C15H24N4S/c20-15(18-13-4-2-1-3-5-13)19-8-6-12(7-9-19)14-10-16-11-17-14/h10-13H,1-9H2,(H,16,17)(H,18,20)",[S][=C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][N][=C][NH1][Ring1][Branch1],n-cyclohexyl-4-(3h-imidazol-4-yl)piperidine-1-carbothioamide,large,1,2
CHEMBL50608,2.2,Nc1cc(nc2ccccc12)c3ccccc3,"InChI=1S/C15H12N2/c16-13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,(H2,16,17)",[N][C][=C][C][=Branch1][N][=N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],2-phenylquinolin-4-amine,large,0,2
CHEMBL591931,1.27,NC(=N)c1cc2c(cccc2s1)c3ccccc3,"InChI=1S/C15H12N2S/c16-15(17)14-9-12-11(7-4-8-13(12)18-14)10-5-2-1-3-6-10/h1-9H,(H3,16,17)",[N][C][=Branch1][C][=N][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],4-phenyl-1-benzothiophene-2-carboximidamide,medium,0,1
CHEMBL376291,3.1,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1,"InChI=1S/C15H10ClNO2/c16-11-7-5-10(6-8-11)9-17-13-4-2-1-3-12(13)14(18)15(17)19/h1-8H,9H2",[Cl][C][=C][C][=C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=C][Ring2][Ring1][C],"1-[(4-chlorophenyl)methyl]indole-2,3-dione",large,1,3
CHEMBL1689122,0.69,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3,"InChI=1S/C20H23ClN2O5S/c1-15-12-23(29(26,27)18-5-3-2-4-6-18)10-9-22(15)13-16-11-17(21)7-8-19(16)28-14-20(24)25/h2-8,11,15H,9-10,12-14H2,1H3,(H,24,25)",[C][C][C][N][Branch2][Ring1][=Branch2][C][C][N][Ring1][=Branch1][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][C][=Branch1][C][=O][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],2-[4-chloro-2-[(2-methyl-4-phenylsulfonylpiperazin-1-yl)methyl]phenoxy]acetic acid,small,0,0
CHEMBL92840,2.15,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccncc2)C(F)(F)F,"InChI=1S/C15H13F3N2O4S/c1-14(22,15(16,17)18)13(21)20-10-2-4-11(5-3-10)25(23,24)12-6-8-19-9-7-12/h2-9,22H,1H3,(H,20,21)",[C][C][Branch1][C][O][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F],"3,3,3-trifluoro-2-hydroxy-2-methyl-n-(4-pyridin-4-ylsulfonylphenyl)propanamide",large,0,2
CHEMBL360227,2.4,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N,"InChI=1S/C22H23ClF3N3O3/c1-3-28(4-2)9-10-29-17-12-13(19(27)30)11-15(22(24,25)26)18(17)21(32,20(29)31)14-7-5-6-8-16(14)23/h5-8,11-12,32H,3-4,9-10H2,1-2H3,(H2,27,30)/t21-/m1/s1",[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring1][=C][C][=C][Branch1][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=Branch1][C][=O][N],(3s)-3-(2-chlorophenyl)-1-(2-diethylaminoethyl)-3-hydroxy-2-oxo-4-(trifluoromethyl)indole-6-carboxamide,large,1,2
CHEMBL177611,0.6,Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,"InChI=1S/C14H17ClN2O/c15-12-3-1-11(2-4-12)14(18)16-13-9-17-7-5-10(13)6-8-17/h1-4,10,13H,5-9H2,(H,16,18)/t13-/m0/s1",[Cl][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1],n-[(8r)-1-azabicyclo[2.2.2]octan-8-yl]-4-chlorobenzamide,small,0,0
CHEMBL1320527,1.91,CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,"InChI=1S/C13H11FO3/c1-9-13(12(15)6-7-16-9)17-8-10-2-4-11(14)5-3-10/h2-7H,8H2,1H3",[C][C][=C][Branch1][=C][O][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][O][Ring1][S],3-[(4-fluorophenyl)methoxy]-2-methylpyran-4-one,medium,0,2
CHEMBL1414985,2.96,Clc1ccc(cc1)C(=O)Cc2ccccn2,"InChI=1S/C13H10ClNO/c14-11-6-4-10(5-7-11)13(16)9-12-3-1-2-8-15-12/h1-8H,9H2",[Cl][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][C][=C][C][=N][Ring1][=Branch1],1-(4-chlorophenyl)-2-pyridin-2-ylethanone,large,1,3
CHEMBL6800,1.9,COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,"InChI=1S/C17H17BrN4O3S/c1-22(2)13-8-4-7-12-11(13)6-5-9-14(12)26(23,24)21-16-17(25-3)20-15(18)10-19-16/h4-10H,1-3H3,(H,19,21)",[C][O][C][=N][C][Branch1][C][Br][=C][N][=C][Ring1][#Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][N][Branch1][C][C][C],n-(5-bromo-3-methoxypyrazin-2-yl)-5-dimethylaminonaphthalene-1-sulfonamide,medium,0,2
CHEMBL1364572,2.91,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,"InChI=1S/C14H12N4OS/c15-11-10-9(18-8-4-2-1-3-5-8)6-7-17-14(10)20-12(11)13(16)19/h1-7H,15H2,(H2,16,19)(H,17,18)",[N][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N][C][=Ring1][S][N],"3-amino-4-(phenylamino)thieno[5,4-b]pyridine-2-carboxamide",large,1,3
CHEMBL1201117,0.36,COc1ccccc1OCC(O)COC(=O)N,"InChI=1S/C11H15NO5/c1-15-9-4-2-3-5-10(9)16-6-8(13)7-17-11(12)14/h2-5,8,13H,6-7H2,1H3,(H2,12,14)",[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][C][O][C][O][C][=Branch1][C][=O][N],[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate,small,0,0
CHEMBL388525,3.39,Oc1cc(O)c2C(=O)c3ccccc3Oc2c1,"InChI=1S/C13H8O4/c14-7-5-9(15)12-11(6-7)17-10-4-2-1-3-8(10)13(12)16/h1-6,14-15H",[O][C][=C][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][O][=C][Ring1][S],"1,3-dihydroxyxanthen-9-one",very large,1,4
CHEMBL1255840,-0.27,CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O,"InChI=1S/C13H24N2O3/c1-13(2)7-5-9(6-8-13)15-12(18)10(14)3-4-11(16)17/h9-10H,3-8,14H2,1-2H3,(H,15,18)(H,16,17)/t10-/m0/s1",[C][C][Branch1][C][C][C][C][C][Branch1][Branch1][C][C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][C][=Branch1][C][=O][O],"(4s)-4-amino-5-[(4,4-dimethylcyclohexyl)amino]-5-oxopentanoic acid",small,0,0
CHEMBL61593,2.12,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,"InChI=1S/C14H16ClN3O4S2/c15-10-5-11-13(6-12(10)23(16,19)20)24(21,22)18-14(17-11)9-4-7-1-2-8(9)3-7/h1-2,5-9,14,17-18H,3-4H2,(H2,16,19,20)",[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][Branch1][=Branch2][N][S][Ring1][=Branch1][=Branch1][C][=O][=O][C][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1][Cl],"3-(6-bicyclo[2.2.1]hept-2-enyl)-6-chloro-1,1-dioxo-3,4-dihydro-2h-benzo[e][1,2,4]thiadiazine-7-sulfonamide",large,0,2
CHEMBL1822878,4.3,Oc1ccc(Br)c2ccccc12,"InChI=1S/C10H7BrO/c11-9-5-6-10(12)8-4-2-1-3-7(8)9/h1-6,12H",[O][C][=C][C][=C][Branch1][C][Br][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1],4-bromonaphthalen-1-ol,very large,1,4
CHEMBL1778622,1.54,CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,"InChI=1S/C17H15F3O3S/c1-2-24-13-6-3-11(4-7-13)14-9-12(17(18,19)20)5-8-15(14)23-10-16(21)22/h3-9H,2,10H2,1H3,(H,21,22)",[C][C][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][=N][=C][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][O][C][Branch1][C][F][Branch1][C][F][F],2-[2-(4-ethylsulfanylphenyl)-4-(trifluoromethyl)phenoxy]acetic acid,medium,0,1
CHEMBL1886566,2.38,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1,"InChI=1S/C21H30N2O4/c1-21(20(25)22-16-7-5-4-6-8-16)12-11-19(24)23(21)14-15-9-10-17(26-2)13-18(15)27-3/h9-10,13,16H,4-8,11-12,14H2,1-3H3,(H,22,25)",[C][O][C][=C][C][=C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch2],"n-cyclohexyl-1-[(2,4-dimethoxyphenyl)methyl]-2-methyl-5-oxopyrrolidine-2-carboxamide",large,1,2
CHEMBL51583,3.1,O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4,InChI=1S/C18H10O2S/c19-17-15-4-2-1-3-13(15)14-6-5-11(9-16(14)18(17)20)12-7-8-21-10-12/h1-10H,[O][=C][C][=Branch1][C][=O][C][=C][C][=Branch1][S][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1][C][C][=C][S][C][=Ring1][Branch1],"2-thiophen-3-ylphenanthrene-9,10-dione",large,1,3
CHEMBL101311,2.9,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,"InChI=1S/C21H23Cl2N5O2/c1-28(2)12-16(29)13-30-17-6-4-15(5-7-17)25-21-24-10-9-20(27-21)26-19-11-14(22)3-8-18(19)23/h3-11,16,29H,12-13H2,1-2H3,(H2,24,25,26,27)",[C][N][Branch1][C][C][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1],"1-[4-[[4-[(2,5-dichlorophenyl)amino]pyrimidin-2-yl]amino]phenoxy]-3-dimethylaminopropan-2-ol",large,1,3
CHEMBL855,1.88,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,"InChI=1S/C19H22N2/c1-16-7-9-17(10-8-16)18(19-6-2-3-12-20-19)11-15-21-13-4-5-14-21/h2-3,6-12H,4-5,13-15H2,1H3/b18-11+",[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][\C][=Branch1][#Branch2][=C][/C][N][C][C][C][C][Ring1][Branch1][\C][=C][C][=C][C][=N][Ring1][=Branch1],2-[(e)-1-(4-methylphenyl)-3-pyrrolidin-1-ylprop-1-enyl]pyridine,medium,0,2
CHEMBL559078,2.41,CCCCC(CC)CNC(=O)c1cc(ccc1Cl)N2N=CC(=O)NC2=O,"InChI=1S/C18H23ClN4O3/c1-3-5-6-12(4-2)10-20-17(25)14-9-13(7-8-15(14)19)23-18(26)22-16(24)11-21-23/h7-9,11-12H,3-6,10H2,1-2H3,(H,20,25)(H,22,24,26)",[C][C][C][C][C][Branch1][Ring1][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][Cl][N][N][=C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O],"2-chloro-5-(3,5-dioxo-1,2,4-triazin-2-yl)-n-(2-ethylhexyl)benzamide",large,1,2
CHEMBL1917440,0.03,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)c4cnccn4,"InChI=1S/C21H16ClN3O2S/c1-13-21(28-15-7-5-14(22)6-8-15)20-16(17-11-23-9-10-24-17)3-2-4-18(20)25(13)12-19(26)27/h2-11H,12H2,1H3,(H,26,27)",[C][C][=C][Branch1][=N][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Branch1][S][C][=C][C][=C][Ring1][=Branch1][N][Ring1][P][C][C][=Branch1][C][=O][O][C][=C][N][=C][C][=N][Ring1][=Branch1],2-[3-(4-chlorophenyl)sulfanyl-2-methyl-4-pyrazin-2-ylindol-1-yl]acetic acid,small,0,0
CHEMBL502684,0.2,C(Oc1ccccc1)C2CNCCO2,"InChI=1S/C11H15NO2/c1-2-4-10(5-3-1)14-9-11-8-12-6-7-13-11/h1-5,11-12H,6-9H2",[C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][C][C][O][Ring1][=Branch1],2-(phenoxymethyl)morpholine,small,0,0
CHEMBL535,2.26,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,"InChI=1S/C22H27FN4O2/c1-5-27(6-2)10-9-24-22(29)20-13(3)19(25-14(20)4)12-17-16-11-15(23)7-8-18(16)26-21(17)28/h7-8,11-12,25H,5-6,9-10H2,1-4H3,(H,24,29)(H,26,28)/b17-12-",[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][Branch2][Ring1][Branch1][\C][=C][/C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][\-Ring1][O][Ring1][#Branch1][=C][Ring2][Ring1][C][C],"n-(2-diethylaminoethyl)-5-[(z)-(5-fluoro-2-oxo-1h-indol-3-ylidene)methyl]-2,4-dimethyl-1h-pyrrole-3-carboxamide",large,1,2
CHEMBL2171033,1.5,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4)cc1Cl,"InChI=1S/C23H27Cl2N3O4S/c24-21-7-6-19(16-22(21)25)32-18-10-14-27(15-11-18)17-8-12-28(13-9-17)23(29)26-33(30,31)20-4-2-1-3-5-20/h1-7,16-18H,8-15H2,(H,26,29)",[Cl][C][=C][C][=C][Branch2][Ring2][#Branch2][O][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#C][Cl],"4-[4-(3,4-dichlorophenoxy)piperidin-1-yl]-n-phenylsulfonylpiperidine-1-carboxamide",medium,0,1
CHEMBL490,1.78,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,"InChI=1S/C19H20FNO3/c20-15-3-1-13(2-4-15)17-7-8-21-10-14(17)11-22-16-5-6-18-19(9-16)24-12-23-18/h1-6,9,14,17,21H,7-8,10-12H2/t14-,17-/m0/s1",[F][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C@@H1][C][C][N][C][C@H1][Ring1][=Branch1][C][O][C][=C][C][=C][O][C][O][C][Ring1][Branch1][=C][Ring1][=Branch2],"(3s,4r)-3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",medium,0,1
