smiles,mp
CNC(=O)OCC1=CC=CC(COC(=O)NC)=N1,136.0
OCC(C1=CC=CC=C1)C1=CC=CC=C1,64.5
NC1=CC=C2C=CC3=C(C=CC=C3)C2=C1,143.0
NC1=NC2=C(N=CN2)C(N)=N1,302.0
CN1C(=O)\C(=N/NC(N)=S)C2=CC=CC=C12,245.0
CC1=CC=C(O1)C(O)=O,110.0
COC1=C(Cl)C=CC(Cl)=C1C(O)=O,115.0
NC1=C(Cl)C(Cl)=NC(C(O)=O)=C1Cl,218.0
CCCN(CCC)C1=C(C=C(C)C=C1[N+]([O-])=O)[N+]([O-])=O,80.0
CC(C)N(C(=O)CCl)C1=CC=CC=C1,77.0
O(C1=CC=CC=C1)C1=NC(OC2=CC=CC=C2)=NC(OC2=CC=CC=C2)=N1,234.0
COC(=O)COC1=CC=C(Cl)C=C1Cl,119.0
CCOC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl,64.0
ClC1=NC(=CC=C1)C(Cl)(Cl)Cl,63.0
C(CN1CCCCC1)N1CCCCC1,-0.5
CCC1(O)CCCCC1,34.5
CCCCC#CCCCC,-73.0
ClC(N(=O)=O)(N(=O)=O)N(=O)=O,4.5
CC1=CC(C)=C(Cl)C(O)=C1Cl,87.5
CC(C)C1=CC2=C(CC1)C1(C)CCCC(C)(C1CC2)C(O)=O,164.0
CC(C)(C)C1=CC(O)=CC=C1O,128.0
CC(=O)NC(CC1=CC=C(O)C=C1)C(N)=O,224.0
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O,170.0
CC(S)C(=O)NCC(O)=O,96.0
C(COCCOCC1CO1)OCCOCC1CO1,-13.0
CC(OC(=O)NC1=CC=CC(Cl)=C1)C#C,45.5
CCCCCCCOCC,-68.3
CN1C(C)=C(C)C2=CC=CC=C12,18.0
CCCCCC(C)Br,47.0
CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2,110.0
CN1CCN(CC1)C1=NC2=C(CC3=C1C=CC=C3)C=CC=C2,137.0
CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,151.0
CC1CCCCC1NC(=O)NC1=CC=CC=C1,136.0
ClC1=CC(Cl)=C(Cl)C2=NSN=C12,122.0
CCC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(CC)=N1,187.0
OC1=C2C(=CC=C1)C(=O)C1=C2C=CC=C1,250.0
CCCCCS(=O)CCCCC,58.0
CC1=C(N)C=CN=C1,108.0
OC1=C2OC(=O)C=CC2=CC2=C1OC=C2,252.0
CCCCCCCCCCCCCCN,83.1
CCN(CCO)CCN1C(CC2=CC=CC=C2)=NC2=C1C(=O)N(C)C(=O)N2C,80.0
CC(=O)NC(CC1=CC=CC=C1)C(O)=O,172.0
CCOC(=O)C(=C\C1=CC=CC=C1)\C#N,51.0
CC(O)C#C,-3.0
CCOC1=CC=C(C=O)C=C1OCC,22.0
S=C1NC(=S)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,263.0
CNC(=O)OC1=CC(C)=C(SC)C(C)=C1,120.0
N#CC1=C2N=CN=C2N=CN1,188.0
CC1=CC=C(C)C(C=C)=C1,-35.0
CCCCC1CCCC1,-108.0
CC(C)CC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1,222.0
CN1C=CC=CC1=S,89.5
CCOC(=O)CCCCCC(=O)OCC,-24.0
CCOC(=O)CCCCCCC(=O)OCC,5.9
CC(=O)NC1=C(C)C=C(C)C=C1,129.0
ClC1=CC(=CC=C1)C1=CC=CC(Cl)=C1,29.0
ClC1=CC=C2C=CC=CC2=C1Cl,36.0
ClC1=CC2=C(C=CC=C2Cl)C=C1,63.5
ClC1=CC=CC2=CC=CC(Cl)=C12,89.0
OC1=C(Cl)C=C(Cl)C2=C1C=CC=C2,108.0
NC1=CC(=CC=C1)C1=CC(N)=CC=C1,93.5
CCCCCNCCCCC,-7.85
CC(C)CCOC(=O)C(=O)OCCC(C)C,-9.0
CCCCCCC(O)CCC,-11.0
ClC1=CC2=C(OC(=O)C=C2)C=C1,165.0
ClC1=CC=CC=C1C1=CC=CC=C1,34.0
CCCC(=O)OCC=C,-80.0
C(N1C=CC=C1)C1=CC=CC=C1,15.0
BrC1=CC=C2CCC3=C2C1=CC=C3,52.0
CCCCOC(=O)C1=C(O)C=CC=C1,-5.9
S=C1NCCCN1,211.0
CN1CCN(CC1)C1=NC2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,119.0
FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1,216.0
COC(=O)COC1=CC=CC=C1,245.0
ClC1=CC2=CC=C(Cl)C=C2C=C1,140.0
BrC1=CNN=C1,94.5
CC(C)C1=CC=CC(C(C)C)=C1O,18.0
CCCCC(=O)OC(=O)CCCC,-56.1
CCCCCCCCCC(=O)OC(=O)CCCCCCCCC,24.7
CC(=C)C(=O)OCCCCOC(=O)C(C)=C,226.0
CCCC(C)S,-169.0
C1CCC2C(C1)CCC1C3CCCCC3CCC21,115.0
N#CC1(CCCCC1)\N=N/C1(CCCCC1)C#N,116.0
CCC(C)C1(CC)C(=O)NC(=S)NC1=O,169.0
CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,36.0
FC1=CC(F)=C(C=C1F)N(=O)=O,-11.0
ClC1(Cl)CCCCC1,-47.0
CC(=O)NC1=CC=CC=C1C1=CC=CC=C1,121.0
NC(=N)NC(N)=S,172.0
NC(=O)OCCCl,75.5
C(CC1=NC=CC=C1)C1=CC=CC=C1,-3.0
CCOC(=O)CC1=C2C=CC=CC2=CC=C1,88.5
NS(=O)(=O)C1=CC2=C(CN(C3CCCCC3)C2=O)C=C1Cl,267.0
CP(=O)(C1=CC=CC=C1)C1=CC=CC=C1,113.0
CCCCCCCCCCCCCCCC1=CC=CC=C1,22.0
CC1=CC2=C(C)C=C(C)C=C2C=C1,12.0
ClC1=CC=CC(=C1)C(Cl)(Cl)Cl,0.6000000000000001
ClC(Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,120.0
CC(C)C1=CC(O)=C(O)C=C1,78.0
CC(C)C1=CC=CC(O)=C1O,47.0
CN1N(C(=O)C(NC(=O)C2=CC=CN=C2)=C1C)C1=CC=CC=C1,253.0
O=C1N(CC2=CC=CC=C2)C(=O)C2=C1C=CC=C2,116.0
CC(=O)C1=C(C)C=CC(C)=C1,-18.1
NC1=C(C(O)=O)C(Cl)=CC=C1,159.0
CN(C)C1=CC=C(C=C1)N=C1C=CC(=O)C=C1,134.0
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,184.0
COC1=CC2=C(C=C1OC)C(CCC1=CC=C(Cl)C=C1)N(C)CC2,110.0
NC(=O)N1CCCCC1,105.0
CC(C)(C)N(CCO)CCO,42.0
OCC1(CO)CCC=CC1,88.5
ClCCCCCCCCCCCl,15.6
CC(CO)CO,-91.0
CN(C)C(=O)NC1CCCCCCC1,138.0
O=C1NC2=C(CCC2)C(=O)N1C1CCCCC1,316.0
CC(=C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,128.0
C=C1CC(=O)OC1=O,69.0
ClC1=C(Br)C2=C(OC3=C(O2)C(Br)=C(Br)C(Cl)=C3Br)C(Br)=C1Br,385.0
BrC1=C(Br)C2=C(OC3=C(O2)C(Br)=C(Br)C(Br)=C3Br)C(Br)=C1Br,376.0
CCCCCOC(=O)CCCC,-78.8
CC(C)COC1=CC2=CC=CC=C2C=C1,31.0
COC1=CC(O)=CC(O)=C1,80.3
CC1=CC2=C(C1)C=CC=C2,80.0
CC(=O)O[Si](C)(C)OC(C)=O,-12.5
CCCCCCCCC1=CC=CC=C1,-36.0
CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O,127.0
CCCCCCCCCCCCCCCCOP(O)(=O)OCCCCCCCCCCCCCCCC,74.5
ClC1=CC(Cl)=C2C=CC=CC2=C1,62.3
CC(=O)SC1CC2=CC(=O)CC(SC(C)=O)C2(C)C2CCC3(C)C(CCC3(C)O)C12,206.0
CC1CCCCC1C,-49.9
C[C@@H]1CCC[C@@H](C)C1,-90.1
CC1CCC(C)CC1,-36.9
OCC(CO)(CCl)CCl,83.0
CC(C)NC(=O)C=C,64.0
CCCCC1C(=O)NN(C1=O)C1=CC=CC=C1,102.0
CC(Cl)C(C)Cl,-80.0
CCN(CC)C1=CC=C(C=C1)N(=O)=O,77.5
CNC1=C2C=CC=CC2=CC=C1,174.0
CCCCCCCOC(=O)CC,-50.9
NC1=C2CCCCC2=CC=C1,38.0
CC1=CC=CC(=C1O)C(C)(C)C,31.0
O=C1C2=CC=CC=C2C=CC2=C1C=CC=C2,88.5
ClC1=C(Cl)C(Cl)(C(Cl)=C1Cl)C1(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,122.0
ClC(Cl)(Cl)C=C,-30.0
ClC1=C(Cl)C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C(Cl)=C1Cl,198.0
CC1=CC(C)=C(C=C)C=C1,-64.0
N#CC1CC2CCC1C2,44.0
O=C1CC2=C3C1=CC=CC3=CC=C2,121.0
CCCCCCCCCCCCCCCC(=O)OCCC,20.4
CC1=C(C)C(C)=C(N)C(C)=C1C,152.0
CC1=C(C)C(C)=C(C(O)=O)C(C)=C1C,210.0
CC(=O)OCC(=O)C1=CC=CC=C1,49.0
OC(=O)C1=CC=CC=C1OC1=CC=CC=C1,113.0
N#CCCCOC1=CC=CC=C1,45.5
OC(=O)C\C=C\C1=CC=CC=C1,87.0
NNC1=CC=CC2=CC=CC=C12,117.0
NC1=CC=C(N)C2=CC=CC=C12,120.0
NC1=CC=CC2=C1C=CC=C2N,190.0
CC1=CC2=C(C)C=C(C)N=C2C=C1,68.0
CCCCCCCCCC#C,-25.0
CC1=CC=C2C=CC=CC2=C1N,32.0
CN1C(=S)SC2=CC=CC=C12,90.0
CC(C)=CC1C(C(O)=O)C1(C)C,19.0
NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C2CC3CC2C=C3)C=C1Cl,234.0
[O-][N+](=O)C1=CC(F)=CC(F)=C1,17.0
OC1=C(F)C(F)=CC(F)=C1,29.0
COP(=O)(OC)O\C(=C\Cl)C1=CC=C(Cl)C=C1Cl,69.5
CCOP(=S)(OCC)SCC(=O)NC(C)C,28.5
CNC(=O)C(C)SCCSP(=O)(OC)OC,43.0
OC1=C(NC(=O)C2=C(Cl)C(Cl)=CC(Cl)=C2O)C=C(Cl)C=C1Cl,210.0
CCC(C(=O)OC)C1=CC=CC=C1,77.5
CCCCCC#CCCCC,-74.1
CCC(=O)C1=C(O)C=C(O)C=C1O,176.0
CCC(=O)OC1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(=O)CC,113.0
CC(C)N(C(C)C)C(=O)SC\C(Cl)=C/Cl,25.0
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,29.0
CCCCCCCCOC(=O)CCCCCCC,-18.1
CCOP(=S)(OCC)SCN1C(=O)OC2=C1C=CC(Cl)=C2,47.8
CCCCOC(=O)C1(O)C2=CC=CC=C2C2=CC=CC=C12,71.0
CCN1C(=O)CCC1=O,26.0
CCCOC(=O)C1=CC=CC=C1,-51.6
COC1=CC=C(\C=C\C(O)=O)C=C1OC,182.0
CCCCCCCCCC(N)=O,108.0
OC(=O)C1=CC(I)=C(I)C(I)=C1,292.0
C[Si](C)(C)CC(O)=O,41.0
OC(=O)\C=C\Cl,82.0
CC1=NCCS1,-101.0
CCCCF,-134.0
FC1=CC(F)=C(F)C(F)=C1,-48.0
CC1=C(C)N=C2C=CC=CC2=N1,105.0
COC1=C(O)C=CC(CCO)=C1,41.0
CC1=CC=C2C=C3C(C=CC4=CC=CC=C34)=CC2=C1,152.0
CC1=C2C=C3C=CC4=CC=CC=C4C3=CC2=CC=C1,156.0
CC(=O)C1=C(C)NC=C1C,138.0
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,-37.0
CC(C)C1=CC=C(C=C1)C(C)=C,-30.6
CN1CCN(CC1)C(=O)CC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,214.0
CNC1CC2=CNC3=CC=CC(C1\C=C(\C)CO)=C23,221.0
NC1=CC=C(\C=C\C(O)=O)C=C1,122.0
CCCCCCCCCCCC(CCCCCCCC)C1=CC=CC=C1,17.9
CCCCCCCCCCCCCCCCCCC(C)C1=CC=CC=C1,29.0
CCCCCCCCCCCCCCCCCCCCC1=CC=CC=C1,44.0
CN(C(=S)OC1=CC=C2C=CC=CC2=C1)C1=CC=CC(C)=C1,111.0
CCCCCCCCCCCCCCCCCC(CC)C1=CC=CC=C1,29.3
CCCCCCCCCCCCCCCCC(CCC)C1=CC=CC=C1,31.4
CCCCCCCCCCCCCCCC(CCCC)C1=CC=CC=C1,30.2
COC1=CC(N)=C(Cl)C=C1,27.0
C[Si](C)(Cl)O[Si](C)(C)Cl,-37.5
CC1CCCC(C)(C)C1=O,-31.8
CCOC(=O)CC(=C)C(=O)OCC,58.5
CC1=C(C)C(O)=C(C)C=C1,58.0
CC1=CC(=CC(C)=C1O)C1=CC(C)=C(O)C(C)=C1,222.0
OC(CCl)C(O)CCl,126.0
OC1=C(Cl)C=C(C=O)C=C1,139.0
CCC(O)CN(CC(O)CC)CC(O)CC,41.0
CC1=C2C=CC=CC2=CC2=C1C1=C(C=CC=C1)C=C2,138.0
ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,160.0
CNC(=O)OC1=CC(C)=C(C)C=C1,79.5
CCCCCCCCCCCCCCCl,4.9
CC(C)(C)NC=O,16.0
O=C1OC(=O)C2=C1CCCC2,74.0
CCN(CC)CCOC(=O)C=C,-60.0
CCN(CC)C(=O)C(Cl)(Cl)Cl,27.0
CC(C)CCCCCCO,64.5
CCCC(CCC)C(N)=O,125.0
CC1=CC(Cl)=C(O)C(Cl)=C1,39.0
NCCCCCC#N,-31.4
NCCCCCCCCCCC(O)=O,191.0
CC1=CN=C2C=CC=CC2=C1C,73.5
O=N(=O)C1=CC=CC=C1C1=CC=CC=C1N(=O)=O,126.0
CCCCCCCCCCCC#N,4.0
CCCCCCCCCCCC=C,-13.0
CCOC1=CC(OCC)=CC(OCC)=C1,43.5
CC1=CCC2CC1C2(C)C,-55.0
CCCN(C(C)=O)C1=CC=CC=C1,49.0
CC(C)C1=CC=CC=C1C(O)=O,64.0
CC1=CCC(CC1)C(C)(C)O,40.5
COC1=C(Cl)C(Cl)=C(C(Cl)=C1Cl)[N+]([O-])=O,103.0
CC1=CC2=NC3=C(SC(=O)S3)N=C2C=C1,170.0
CCCCCCCCCCCCCCCCCCNC,44.0
CC1=CC=C(O)C(=C1)N1N=C2C=CC=CC2=N1,132.0
OC1=CC=C2C(CC3=C2C=CC=C3)=C1,168.0
ClC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,30.0
CC1=CC2=CC=CC=C2OC1=O,91.0
CC1=CC=C2C=CC(=O)OC2=C1,128.0
COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC,192.0
OCCN(CCO)C1=CC=C(C=C1)\N=N\C1=CC=CC=C1,134.0
CC1(O)CCC2C3CCC4=CC(=O)C(C=O)=CC4(C)C3C(O)CC12C,210.0
CCOC(=O)\C=C\C(O)=O,70.0
COC(=O)C1=NC=CC=C1,18.7
COC(=O)C1=CC2=CC=CC=C2C=C1,77.0
COP(=S)(OC)OC1=CC=C(C=C1Cl)[N+]([O-])=O,52.5
OC(=O)C1(O)C2=CC=CC=C2C2=CC=C(Cl)C=C12,152.0
CCCCCCCNCCCCCCC,31.5
CNC1=CC=C(NC)C2=C1C(=O)C1=C(C=CC=C1)C2=O,220.0
NC1=CC=C(N)C2=C1C(=O)C1=C(C(N)=CC=C1N)C2=O,285.0
CNC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NCCO)C=C1,187.0
CC(=O)C1=C(Cl)C=CC(Cl)=C1,12.0
CCN(CC)C1=CC=C(C=C1)\N=N\C1=CC=CC=C1,97.5
O=N(=O)C1=CC=C(OC2=CC=CC=C2)C(=C1)N(=O)=O,71.0
[O-][N+](=O)C1=CC=C(C=C1)\N=N\C1=CC=CC=C1,133.0
CN(C)C1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)[N+]([O-])=O,236.0
O=C1C2=CC=CC=C2C(=O)C2=C1C=CC1=C2C=CC=C1,170.0
CC1=CC=C2C(C=CC3=CC4=CC=CC=C4C=C23)=C1,156.0
CCCCCCOC(=O)C=C,-45.0
ClC(Cl)(Cl)C(=O)OCCOC(=O)C(Cl)(Cl)Cl,40.0
CC1C2=C(C=CC=C2)C2=C1C=CC=C2,46.5
CCOC(=O)C1=C(C)C=C(O)C=C1O,132.0
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C)C(C)=O,268.0
CC1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,58.0
CCCCCC(=O)NC1=CC(Cl)=C(Cl)C=C1,106.0
CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,158.0
COP(=S)(OC)SCC(=O)N(C)C=O,25.5
ClC(Cl)(Cl)S(Cl)(=O)=O,140.0
CC(=O)CCC1=CC=CC=C1,-13.0
ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,105.0
ClC(Cl)(Cl)C(=O)NC1=CC=CC=C1,96.0
CCCCOCOCCCC,-58.1
CCCCCCCCCCCCCCCN,37.3
CC1=CC(O)=CC=C1[N+]([O-])=O,128.0
CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1,17.5
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,242.0
CCC1CCC(C)C1,-108.0
OCCOCCOCCOCCOCCOCCO,6.0
CCOC(=O)NCC1=CC=CC=C1,49.0
CC1=C2C=CC=NC2=C(C)C=C1,4.5
CCCCCCCCC(Br)C(O)=O,4.0
CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1,136.0
C[Si](C)(O[Si](C)(C)C=C)C=C,-99.7
OCCCC1=CC=NC=C1,37.0
CNC(=O)OC1=CC(=CC(C)=C1)C(C)C,87.0
CNC(=O)OC1=CC=CC=C1C(C)C,94.0
COP(=S)(OC)OC1=CC=C(C=C1)C#N,14.5
CCCCCCOC(=O)CCC,-78.0
NC1=CC2=C(C=CC3=C2C=CC=C3)C2=C1C=CC=C2,210.0
CNC(=O)OC1=CC(C)=CC(C)=C1,99.0
CNC(=O)OC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C,103.0
C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(/CCOC(=O)C1=CC=CC=C1)SS\C(CCOC(=O)C1=CC=CC=C1)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O,146.0
CC1CC2C3CCC(C(C)=O)C3(C)CC(O)C2C2(C)CCC(=O)C=C12,156.0
COC1=CC(Cl)=C(OC)C=C1Cl,134.0
ClC\C=C\C1=CC=CC=C1,-19.0
CC1=CC=CC(N)=C1N,63.5
COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)N(C)CC2,89.0
NC1=C2C=CC=C3C4=C(C=CC=C4)C(C=C1)=C23,116.0
CC1=CC(C)=C2C=CC=CC2=C1C,55.5
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(SC)C(=O)C=C1C(CC2)NC(C)=O,193.0
CNC(=S)NCC1=CC=CC=C1,75.0
CC(C)OC1=CC=CC=C1,-33.0
NCC1=CC(=O)NO1,175.0
CC1SC(C)SC(C)S1,101.0
CCCCCCCCCCCCCCC=O,24.5
COC1=C(OC)C=C(Cl)C(Cl)=C1,83.0
CN(C)C(=S)N(C)C,79.3
CCCCCCCCCCCCCCCC(OC)OC,10.0
CC1=C2CCCCC2=CC=C1,-23.0
CCCCCC#CC,-61.6
CCC(C)C1=C(OC(C)=O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,26.0
CC(C)C1=NC(O)=CC(C)=N1,173.0
CC1=C(C)C(C)=C(O)C(C)=C1C,128.0
OC1=C(F)C(F)=C(F)C=C1,32.0
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(CCC4(C)[C@@]3(F)C(O)CC21C)OCCCl,181.0
OC(=O)CCCCCCCCCCBr,57.0
CC1=C(O)C=CC(N)=C1,176.0
CC1=C(N)C=C(O)C=C1,158.0
CCCCCCC(C)CCC,-77.5
CC1(C)CC(N)CC(C)(CN)C1,10.0
OCCCC1=NC=CC=C1,34.0
O1C2=C(C=CC=C2)N=C1C1=CC=C(S1)C1=NC2=C(O1)C=CC=C2,219.0
CN(C)CCOC(=O)C(C)=C,-30.0
CCCCCCCCCCCCCN,27.4
COC1=C(N)C2=C(C(N)=C1)C(=O)C1=C(C=CC=C1)C2=O,242.0
CCN(CCO)C1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)[N+]([O-])=O,161.0
ClC1=CC=C(Br)S1,-20.0
CCN(CC)C1=CC=C(Cl)C=C1,45.5
CCCCCCCCCCC(C)C(O)=O,22.0
CC(C)(C)C1=CC2=CC=CC=C2C=C1,-4.0
CCCCCCC1=CC2=CC=CC=C2C=C1,-3.0
CCCCCCCCCC1CCCCC1,-10.0
CC(CC1CCCCC1)CC1CCCCC1,0.6000000000000001
COC1=CC(OC)=C(OC)C=C1\C=C/C,62.5
CCCC(=O)C1=C(O)C=CC=C1,10.0
CC(C)CC(=O)\C=C\C1=CC=CC=C1,43.0
COC(=O)C1=CC=CC(Cl)=C1,21.0
ClC1=CC=CC(=C1)N=C=O,-4.0
CCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,51.5
CCCCCCCCCCCCCCCC(C)=O,48.0
CCS(=O)(=O)C1=CC=C(F)C=C1,41.0
CC(C)NCC(O)COC1=CC(C)=CC=C1,76.0
COC1=C(C)C(C)=CC=C1,29.0
CC1=CC=C(CC#N)C=C1,18.0
ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1,146.0
COC1=CC2=C(C(=O)CC(O2)C2=CC=C(O)C=C2)C(O)=C1,152.0
O=C1CCC(C(=O)O1)C1=CC=CC=C1,95.0
CC1=NC(C)=C(Cl)C(O)=C1Cl,320.0
N#CC1=CC=NC2=CC=CC=C12,104.0
OC(=O)COC1=CC=CC(Cl)=C1Cl,174.0
OC(=O)COC1=C2C=CC=CC2=CC=C1,196.0
CC(C)(N)C#C,18.0
CC12CCC3C(CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)C1CCC2O,104.0
O=C1CCCCCC1=O,-40.0
CN(C)C1=CC=C(C=C1)\N=N\C1=C(C=CC=C1)[N+]([O-])=O,164.0
C\C=C(\C)/C=C/C=C(C)C,-35.4
Cl\C=C\Br,-86.7
CCN(CC)C1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)[N+]([O-])=O,152.0
CC(C)(CCC(C)(C)OO)OO,105.0
CC1=CC2=CC=C(C)C(C)=C2C=C1,14.0
CCOO,-100.0
N1C=CC=C1C1=CC=CC=C1,129.0
NC1=C(Br)C(=O)N(N=C1)C1=CC=CC=C1,224.0
C=CC1CC2CC1C=C2,-80.0
NC1=C(C(N)=C(C(N)=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,350.0
C=CCCCC=C,-129.0
CC1CCCC(C)(C)C1,-65.7
CCCCC(C)C(C)C,-116.0
N#CCCN1CCCCC1,-6.8
CC1OC(C(O)C1O)N1C=C(F)C(=O)NC1=O,190.0
ClC1=CC=C2C(=C1)C(=O)C1=C2C=CC=C1,126.0
NC1=C(I)C(C(=O)N(CCC(O)=O)C2=CC=CC=C2)=C(I)C=C1I,134.0
BrCC1CO1,-40.0
CN(C)C(=O)N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(Cl)C=C1,119.0
BrC1=C(Br)C=CS1,-17.5
BrC1=CC=C(Br)S1,-6.0
CCCCCC(=O)C1=C(O)C=C(O)C=C1,57.0
C1CC2CC1C1OC21,123.0
CCC(=O)\C=C\C1=CC=CC=C1,38.5
COC1=CC=C(C=C1)C(=O)CCC(O)=O,149.0
CC(C)(OO)C1=CC=C(C=C1)C(C)(C)OO,141.0
OC1=CC=C(C(O)=C1)[N+]([O-])=O,122.0
NC1=CC=C(C=N1)C(O)=O,312.0
O=C=NC1CCCCC1,-80.0
O=C=NC1=CC=CC2=C(C=CC=C12)N=C=O,130.0
CC(C)=C1OC(=O)C1(C)C,-18.0
C(CC1CCCCC1)CC1CCCCC1,-17.0
CC1=C(C=C(C=C1)N(CCO)CCO)\N=N\C1=CC=C(C=C1)[N+]([O-])=O,160.0
CCCCC1=CC=CC=C1O,-20.0
CCN(CCO)C1=CC=C(C=C1)\N=N\C1=C(Cl)C=C(C=C1)[N+]([O-])=O,133.0
CCC(=O)C1=CC=CO1,28.0
CCOC(=O)C1=CC2=CC=CC=C2O1,30.5
OC1=CC=CC=C1C(=O)N1CCOCC1,175.0
CC(C)C1=CC=CC(C)=C1O,-14.5
BrCC(CBr)(CBr)CBr,163.0
CC1=CC(C)=C(O)C(C)=C1C,80.5
OC(=O)C1=CC=C(O1)C(O)=O,342.0
O=C1NCNC1(C1=CC=CC=C1)C1=CC=CC=C1,183.0
ClC1=C(Cl)C2=C(OC3=C(O2)C(Cl)=C(Cl)C(Cl)=C3Cl)C(Cl)=C1Cl,330.0
OC(=O)C(Cl)(Cl)CCl,65.5
CC(C1=CC=CC=C1)C(C)(C)O,46.0
ClCC1=CC(Cl)=CC(Cl)=C1,36.0
OCC(CO)(CBr)CBr,113.0
ClC1=C(C=CC=C1)N=C=O,30.5
O=C=NC1=C(C=CC=C1)N(=O)=O,41.0
C(CC1CCCCC1)C1CCCCC1,11.5
CN1C[C@H]2CC[C@@H]1C[C@@]21CC(C)=CC(=O)O1,54.5
OC(=O)C1=CCCC2=C1C=CC=C2,125.0
CC(C)(C#N)C(C)(C)C#N,170.0
O=C1C2=C(SC(C#N)=C(S2)C#N)C(=O)C2=CC=CC=C12,225.0
O=C1CCCCCCCC1,34.0
CC(=O)OC1CC(C)(C)C(=C=C\C(C)=C\C=C\C(\C)=C/C=C/C=C(\C)/C=C/C=C(\C)C(=O)CC23OC2(C)CC(O)CC3(C)C)C(C)(O)C1,168.0
O=C1CN(\N=C\C2=CC=C(O2)N(=O)=O)C(=O)N1CN1CCOCC1,206.0
CC(O)CN1C(C)=NC=C1[N+]([O-])=O,76.0
ClCCCOC1=CC=CC=C1,12.0
CCCCCCCCCCCCCCCCCCCl,28.6
CC1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C=C1,69.0
CC1=CN(C2CCC(CO)O2)C(=O)NC1=O,156.0
CC(=O)C1=C(O)C=CO1,100.0
OCC1CCCCN1,69.0
IC1=CC=CS1,-40.0
C1=CC=C(C=C1)C1=CC=NC=N1,56.0
C[Si](C)(OC1=CC=CC=C1)OC1=CC=CC=C1,-23.0
OCCN1CCCC1=O,20.0
CC(OC(=O)CCC(O)=O)C1=C(C)C2=C(O1)C=CC(=C2)C1=CC(=O)OC1,144.0
CCCCCCCC#C,-50.0
CCC1=CC=C(C=C)C=C1,-49.7
CC1NC2CCC1OC(=O)CCCCCCCC1CCC(OC(=O)CCCCCCC2)C(C)N1,121.0
IC1=CNN=C1,109.0
C1CNC2=C(N1)C=CC=C2,99.0
